PROV_,DEPTO_,COD_2010,eph_codagl,eph_aglome
02,004,020042102,32,CABA
02,004,020042103,32,CABA
02,004,020042104,32,CABA
02,004,020042105,32,CABA
02,004,020042106,32,CABA
02,004,020042107,32,CABA
02,004,020042108,32,CABA
02,004,020042109,32,CABA
02,004,020042110,32,CABA
02,004,020042111,32,CABA
02,004,020042112,32,CABA
02,004,020042201,32,CABA
02,004,020042202,32,CABA
02,004,020042203,32,CABA
02,004,020042204,32,CABA
02,004,020042205,32,CABA
02,004,020042206,32,CABA
02,004,020042207,32,CABA
02,004,020042208,32,CABA
02,004,020042209,32,CABA
02,004,020042210,32,CABA
02,004,020042211,32,CABA
02,004,020042212,32,CABA
02,004,020042301,32,CABA
02,004,020042302,32,CABA
02,004,020042303,32,CABA
02,004,020042304,32,CABA
02,004,020042305,32,CABA
02,004,020042306,32,CABA
02,004,020042307,32,CABA
02,004,020042308,32,CABA
02,004,020042309,32,CABA
02,004,020042310,32,CABA
02,004,020042311,32,CABA
02,004,020042312,32,CABA
02,004,020042401,32,CABA
02,004,020042402,32,CABA
02,004,020042403,32,CABA
02,004,020042404,32,CABA
02,004,020042405,32,CABA
02,004,020042406,32,CABA
02,004,020042501,32,CABA
02,004,020042502,32,CABA
02,004,020042503,32,CABA
02,004,020042504,32,CABA
02,004,020042601,32,CABA
02,004,020042602,32,CABA
02,004,020042603,32,CABA
02,005,020050101,32,CABA
02,005,020050102,32,CABA
02,005,020050103,32,CABA
02,005,020050104,32,CABA
02,005,020050105,32,CABA
02,005,020050106,32,CABA
02,005,020050107,32,CABA
02,005,020050108,32,CABA
02,005,020050109,32,CABA
02,005,020050110,32,CABA
02,005,020050201,32,CABA
02,005,020050202,32,CABA
02,005,020050203,32,CABA
02,005,020050204,32,CABA
02,005,020050205,32,CABA
02,005,020050206,32,CABA
02,005,020050207,32,CABA
02,005,020050208,32,CABA
02,005,020050209,32,CABA
02,005,020050210,32,CABA
02,005,020050211,32,CABA
02,005,020050301,32,CABA
02,005,020050302,32,CABA
02,005,020050303,32,CABA
02,005,020050304,32,CABA
02,005,020050305,32,CABA
02,005,020050306,32,CABA
02,005,020050307,32,CABA
02,005,020050308,32,CABA
02,005,020050309,32,CABA
02,005,020050310,32,CABA
02,005,020050311,32,CABA
02,005,020050401,32,CABA
02,005,020050402,32,CABA
02,005,020050403,32,CABA
02,005,020050404,32,CABA
02,005,020050405,32,CABA
02,005,020050406,32,CABA
02,005,020050407,32,CABA
02,005,020050408,32,CABA
02,005,020050409,32,CABA
02,005,020050501,32,CABA
02,005,020050502,32,CABA
02,005,020050503,32,CABA
02,005,020050504,32,CABA
02,005,020050505,32,CABA
02,005,020050506,32,CABA
02,005,020050507,32,CABA
02,005,020050508,32,CABA
02,005,020050601,32,CABA
02,005,020050602,32,CABA
02,005,020050603,32,CABA
02,005,020050604,32,CABA
02,005,020050605,32,CABA
02,005,020050606,32,CABA
02,005,020050607,32,CABA
02,005,020050608,32,CABA
02,005,020050701,32,CABA
02,005,020050702,32,CABA
02,005,020050703,32,CABA
02,005,020050704,32,CABA
02,005,020050705,32,CABA
02,005,020050706,32,CABA
02,005,020050707,32,CABA
02,005,020050708,32,CABA
02,005,020050801,32,CABA
02,005,020050802,32,CABA
02,005,020050803,32,CABA
02,005,020050804,32,CABA
02,005,020050805,32,CABA
02,005,020050806,32,CABA
02,005,020050807,32,CABA
02,005,020050808,32,CABA
02,005,020050809,32,CABA
02,005,020050901,32,CABA
02,005,020050902,32,CABA
02,005,020050903,32,CABA
02,005,020050904,32,CABA
02,005,020050905,32,CABA
02,005,020050906,32,CABA
02,005,020050907,32,CABA
02,005,020050908,32,CABA
02,005,020050909,32,CABA
02,005,020050910,32,CABA
02,005,020051001,32,CABA
02,005,020051002,32,CABA
02,005,020051003,32,CABA
02,005,020051004,32,CABA
02,005,020051005,32,CABA
02,005,020051006,32,CABA
02,005,020051007,32,CABA
02,005,020051008,32,CABA
02,005,020051009,32,CABA
02,005,020051010,32,CABA
02,005,020051101,32,CABA
02,005,020051102,32,CABA
02,005,020051103,32,CABA
02,005,020051104,32,CABA
02,005,020051105,32,CABA
02,005,020051106,32,CABA
02,005,020051107,32,CABA
02,005,020051108,32,CABA
02,005,020051109,32,CABA
02,005,020051110,32,CABA
02,005,020051201,32,CABA
02,005,020051202,32,CABA
02,005,020051203,32,CABA
02,005,020051204,32,CABA
02,005,020051205,32,CABA
02,005,020051206,32,CABA
02,005,020051207,32,CABA
02,005,020051301,32,CABA
02,005,020051302,32,CABA
02,005,020051303,32,CABA
02,005,020051304,32,CABA
02,005,020051305,32,CABA
02,005,020051306,32,CABA
02,005,020051307,32,CABA
02,005,020051308,32,CABA
02,005,020051309,32,CABA
02,005,020051401,32,CABA
02,005,020051402,32,CABA
02,005,020051403,32,CABA
02,005,020051404,32,CABA
02,005,020051405,32,CABA
02,005,020051406,32,CABA
02,005,020051407,32,CABA
02,005,020051408,32,CABA
02,005,020051409,32,CABA
02,005,020051501,32,CABA
02,005,020051502,32,CABA
02,005,020051503,32,CABA
02,005,020051504,32,CABA
02,005,020051505,32,CABA
02,005,020051506,32,CABA
02,005,020051507,32,CABA
02,005,020051508,32,CABA
02,005,020051509,32,CABA
02,005,020051601,32,CABA
02,005,020051602,32,CABA
02,005,020051603,32,CABA
02,005,020051604,32,CABA
02,005,020051605,32,CABA
02,005,020051606,32,CABA
02,005,020051607,32,CABA
02,005,020051608,32,CABA
02,005,020051609,32,CABA
02,005,020051610,32,CABA
02,005,020051611,32,CABA
02,005,020051701,32,CABA
02,005,020051702,32,CABA
02,005,020051703,32,CABA
02,005,020051704,32,CABA
02,005,020051705,32,CABA
02,005,020051706,32,CABA
02,005,020051707,32,CABA
02,005,020051708,32,CABA
02,005,020051709,32,CABA
02,005,020051710,32,CABA
02,005,020051711,32,CABA
02,005,020051801,32,CABA
02,005,020051802,32,CABA
02,005,020051803,32,CABA
02,005,020051804,32,CABA
02,005,020051805,32,CABA
02,005,020051806,32,CABA
02,005,020051807,32,CABA
02,005,020051808,32,CABA
02,005,020051809,32,CABA
02,005,020051810,32,CABA
02,005,020051811,32,CABA
02,005,020051901,32,CABA
02,005,020051902,32,CABA
02,005,020051903,32,CABA
02,005,020051904,32,CABA
02,005,020051905,32,CABA
02,005,020051906,32,CABA
02,005,020051907,32,CABA
02,005,020051908,32,CABA
02,005,020051909,32,CABA
02,005,020051910,32,CABA
02,005,020051911,32,CABA
02,005,020052001,32,CABA
02,005,020052002,32,CABA
02,005,020052003,32,CABA
02,005,020052004,32,CABA
02,005,020052005,32,CABA
02,005,020052006,32,CABA
02,005,020052007,32,CABA
02,005,020052008,32,CABA
02,005,020052009,32,CABA
02,005,020052010,32,CABA
02,005,020052011,32,CABA
02,005,020052012,32,CABA
02,005,020052101,32,CABA
02,005,020052102,32,CABA
02,005,020052103,32,CABA
02,005,020052104,32,CABA
02,005,020052105,32,CABA
02,005,020052106,32,CABA
02,005,020052107,32,CABA
02,005,020052108,32,CABA
02,005,020052109,32,CABA
02,005,020052110,32,CABA
02,005,020052111,32,CABA
02,005,020052201,32,CABA
02,005,020052202,32,CABA
02,005,020052203,32,CABA
02,005,020052204,32,CABA
02,005,020052205,32,CABA
02,005,020052206,32,CABA
02,005,020052207,32,CABA
02,005,020052208,32,CABA
02,005,020052209,32,CABA
02,005,020052210,32,CABA
02,005,020052211,32,CABA
02,005,020052212,32,CABA
02,005,020052213,32,CABA
02,006,020060101,32,CABA
02,006,020060102,32,CABA
02,006,020060103,32,CABA
02,006,020060104,32,CABA
02,006,020060105,32,CABA
02,006,020060106,32,CABA
02,006,020060107,32,CABA
02,006,020060108,32,CABA
02,006,020060109,32,CABA
02,006,020060110,32,CABA
02,006,020060111,32,CABA
02,006,020060112,32,CABA
02,006,020060201,32,CABA
02,006,020060202,32,CABA
02,006,020060203,32,CABA
02,006,020060204,32,CABA
02,006,020060205,32,CABA
02,006,020060206,32,CABA
02,006,020060207,32,CABA
02,006,020060208,32,CABA
02,006,020060209,32,CABA
02,006,020060210,32,CABA
02,006,020060211,32,CABA
02,006,020060301,32,CABA
02,006,020060302,32,CABA
02,006,020060303,32,CABA
02,006,020060304,32,CABA
02,006,020060305,32,CABA
02,006,020060306,32,CABA
02,006,020060307,32,CABA
02,006,020060308,32,CABA
02,006,020060309,32,CABA
02,006,020060310,32,CABA
02,006,020060401,32,CABA
02,006,020060402,32,CABA
02,006,020060403,32,CABA
02,006,020060404,32,CABA
02,006,020060405,32,CABA
02,006,020060406,32,CABA
02,006,020060407,32,CABA
02,006,020060408,32,CABA
02,006,020060409,32,CABA
02,006,020060410,32,CABA
02,006,020060411,32,CABA
02,006,020060501,32,CABA
02,006,020060502,32,CABA
02,006,020060503,32,CABA
02,006,020060504,32,CABA
02,006,020060505,32,CABA
02,006,020060506,32,CABA
02,006,020060507,32,CABA
02,006,020060508,32,CABA
02,006,020060509,32,CABA
02,006,020060510,32,CABA
02,006,020060511,32,CABA
02,006,020060512,32,CABA
02,006,020060601,32,CABA
02,006,020060602,32,CABA
02,006,020060603,32,CABA
02,006,020060604,32,CABA
02,006,020060605,32,CABA
02,006,020060606,32,CABA
02,006,020060607,32,CABA
02,006,020060608,32,CABA
02,006,020060609,32,CABA
02,006,020060701,32,CABA
02,006,020060702,32,CABA
02,006,020060703,32,CABA
02,006,020060704,32,CABA
02,006,020060705,32,CABA
02,006,020060706,32,CABA
02,006,020060707,32,CABA
02,006,020060708,32,CABA
02,006,020060709,32,CABA
02,006,020060710,32,CABA
02,006,020060711,32,CABA
02,006,020060712,32,CABA
02,006,020060713,32,CABA
02,006,020060801,32,CABA
02,006,020060802,32,CABA
02,006,020060803,32,CABA
02,006,020060804,32,CABA
02,006,020060805,32,CABA
02,006,020060806,32,CABA
02,006,020060807,32,CABA
02,006,020060808,32,CABA
02,006,020060809,32,CABA
02,006,020060810,32,CABA
02,006,020060901,32,CABA
02,006,020060902,32,CABA
02,006,020060903,32,CABA
02,006,020060904,32,CABA
02,006,020060905,32,CABA
02,006,020060906,32,CABA
02,006,020060907,32,CABA
02,006,020060908,32,CABA
02,006,020060909,32,CABA
02,006,020060910,32,CABA
02,006,020061001,32,CABA
02,006,020061002,32,CABA
02,006,020061003,32,CABA
02,006,020061004,32,CABA
02,006,020061005,32,CABA
02,006,020061006,32,CABA
02,006,020061007,32,CABA
02,006,020061008,32,CABA
02,006,020061009,32,CABA
02,006,020061010,32,CABA
02,006,020061101,32,CABA
02,006,020061102,32,CABA
02,006,020061103,32,CABA
02,006,020061104,32,CABA
02,006,020061105,32,CABA
02,006,020061106,32,CABA
02,006,020061107,32,CABA
02,006,020061108,32,CABA
02,006,020061109,32,CABA
02,006,020061110,32,CABA
02,006,020061201,32,CABA
02,006,020061202,32,CABA
02,006,020061203,32,CABA
02,006,020061204,32,CABA
02,006,020061205,32,CABA
02,006,020061206,32,CABA
02,006,020061207,32,CABA
02,006,020061208,32,CABA
02,006,020061209,32,CABA
02,006,020061210,32,CABA
02,006,020061211,32,CABA
02,006,020061212,32,CABA
02,006,020061301,32,CABA
02,006,020061302,32,CABA
02,006,020061303,32,CABA
02,006,020061304,32,CABA
02,006,020061305,32,CABA
02,006,020061306,32,CABA
02,006,020061307,32,CABA
02,006,020061308,32,CABA
02,006,020061309,32,CABA
02,006,020061401,32,CABA
02,006,020061402,32,CABA
02,006,020061403,32,CABA
02,006,020061404,32,CABA
02,006,020061405,32,CABA
02,006,020061406,32,CABA
02,006,020061407,32,CABA
02,006,020061408,32,CABA
02,006,020061409,32,CABA
02,006,020061410,32,CABA
02,006,020061501,32,CABA
02,006,020061502,32,CABA
02,006,020061503,32,CABA
02,006,020061504,32,CABA
02,006,020061505,32,CABA
02,006,020061506,32,CABA
02,006,020061507,32,CABA
02,006,020061508,32,CABA
02,006,020061509,32,CABA
02,006,020061510,32,CABA
02,006,020061601,32,CABA
02,006,020061602,32,CABA
02,006,020061603,32,CABA
02,006,020061604,32,CABA
02,006,020061605,32,CABA
02,006,020061606,32,CABA
02,006,020061607,32,CABA
02,006,020061608,32,CABA
02,006,020061609,32,CABA
02,006,020061610,32,CABA
02,006,020061611,32,CABA
02,006,020061701,32,CABA
02,006,020061702,32,CABA
02,006,020061703,32,CABA
02,006,020061704,32,CABA
02,006,020061705,32,CABA
02,006,020061706,32,CABA
02,006,020061707,32,CABA
02,006,020061801,32,CABA
02,006,020061802,32,CABA
02,006,020061803,32,CABA
02,006,020061804,32,CABA
02,006,020061805,32,CABA
02,006,020061806,32,CABA
02,006,020061807,32,CABA
02,006,020061808,32,CABA
02,006,020061809,32,CABA
02,006,020061901,32,CABA
02,006,020061902,32,CABA
02,006,020061903,32,CABA
02,006,020061904,32,CABA
02,006,020061905,32,CABA
02,006,020061906,32,CABA
02,006,020061907,32,CABA
02,006,020061908,32,CABA
02,006,020062001,32,CABA
02,006,020062002,32,CABA
02,006,020062003,32,CABA
02,006,020062004,32,CABA
02,006,020062005,32,CABA
02,006,020062006,32,CABA
02,006,020062007,32,CABA
02,006,020062008,32,CABA
02,006,020062009,32,CABA
02,006,020062010,32,CABA
02,006,020062101,32,CABA
02,006,020062102,32,CABA
02,006,020062103,32,CABA
02,006,020062104,32,CABA
02,006,020062105,32,CABA
02,006,020062106,32,CABA
02,006,020062107,32,CABA
02,006,020062108,32,CABA
02,006,020062109,32,CABA
02,006,020062110,32,CABA
02,006,020062111,32,CABA
02,007,020070101,32,CABA
02,007,020070102,32,CABA
02,007,020070103,32,CABA
02,007,020070104,32,CABA
02,007,020070105,32,CABA
02,007,020070106,32,CABA
02,007,020070107,32,CABA
02,007,020070108,32,CABA
02,007,020070109,32,CABA
02,007,020070110,32,CABA
02,007,020070201,32,CABA
02,007,020070202,32,CABA
02,007,020070203,32,CABA
02,007,020070204,32,CABA
02,007,020070205,32,CABA
02,007,020070206,32,CABA
02,007,020070207,32,CABA
02,007,020070208,32,CABA
02,007,020070209,32,CABA
02,007,020070301,32,CABA
02,007,020070302,32,CABA
02,007,020070303,32,CABA
02,007,020070304,32,CABA
02,007,020070305,32,CABA
02,007,020070306,32,CABA
02,007,020070307,32,CABA
02,007,020070308,32,CABA
02,007,020070309,32,CABA
02,007,020070310,32,CABA
02,007,020070401,32,CABA
02,007,020070402,32,CABA
02,007,020070403,32,CABA
02,007,020070404,32,CABA
02,007,020070405,32,CABA
02,007,020070406,32,CABA
02,007,020070407,32,CABA
02,007,020070408,32,CABA
02,007,020070409,32,CABA
02,007,020070410,32,CABA
02,007,020070501,32,CABA
02,007,020070502,32,CABA
02,007,020070503,32,CABA
02,007,020070504,32,CABA
02,007,020070505,32,CABA
02,007,020070506,32,CABA
02,007,020070507,32,CABA
02,007,020070508,32,CABA
02,007,020070509,32,CABA
02,007,020070601,32,CABA
02,007,020070602,32,CABA
02,007,020070603,32,CABA
02,007,020070604,32,CABA
02,007,020070605,32,CABA
02,007,020070606,32,CABA
02,007,020070607,32,CABA
02,007,020070608,32,CABA
02,007,020070609,32,CABA
02,007,020070701,32,CABA
02,007,020070702,32,CABA
02,007,020070703,32,CABA
02,007,020070704,32,CABA
02,007,020070705,32,CABA
02,007,020070706,32,CABA
02,007,020070707,32,CABA
02,007,020070708,32,CABA
02,007,020070709,32,CABA
02,007,020070710,32,CABA
02,007,020070711,32,CABA
02,007,020070801,32,CABA
02,007,020070802,32,CABA
02,007,020070803,32,CABA
02,007,020070804,32,CABA
02,007,020070805,32,CABA
02,007,020070806,32,CABA
02,007,020070807,32,CABA
02,007,020070808,32,CABA
02,007,020070901,32,CABA
02,007,020070902,32,CABA
02,007,020070903,32,CABA
02,007,020070904,32,CABA
02,007,020070905,32,CABA
02,007,020070906,32,CABA
02,007,020070907,32,CABA
02,007,020070908,32,CABA
02,007,020070909,32,CABA
02,007,020070910,32,CABA
02,007,020070911,32,CABA
02,007,020071001,32,CABA
02,007,020071002,32,CABA
02,007,020071003,32,CABA
02,007,020071004,32,CABA
02,007,020071005,32,CABA
02,007,020071006,32,CABA
02,007,020071007,32,CABA
02,007,020071008,32,CABA
02,007,020071009,32,CABA
02,007,020071010,32,CABA
02,007,020071101,32,CABA
02,007,020071102,32,CABA
02,007,020071103,32,CABA
02,007,020071104,32,CABA
02,007,020071105,32,CABA
02,007,020071106,32,CABA
02,007,020071107,32,CABA
02,007,020071108,32,CABA
02,007,020071109,32,CABA
02,007,020071110,32,CABA
02,007,020071201,32,CABA
02,007,020071202,32,CABA
02,007,020071203,32,CABA
02,007,020071204,32,CABA
02,007,020071205,32,CABA
02,007,020071206,32,CABA
02,007,020071207,32,CABA
02,007,020071208,32,CABA
02,007,020071209,32,CABA
02,007,020071301,32,CABA
02,007,020071302,32,CABA
02,007,020071303,32,CABA
02,007,020071304,32,CABA
02,007,020071305,32,CABA
02,007,020071306,32,CABA
02,007,020071307,32,CABA
02,007,020071308,32,CABA
02,007,020071309,32,CABA
02,007,020071310,32,CABA
02,007,020071311,32,CABA
02,007,020071312,32,CABA
02,007,020071313,32,CABA
02,007,020071314,32,CABA
02,007,020071315,32,CABA
02,007,020071401,32,CABA
02,007,020071402,32,CABA
02,007,020071403,32,CABA
02,007,020071404,32,CABA
02,007,020071405,32,CABA
02,007,020071406,32,CABA
02,007,020071407,32,CABA
02,007,020071408,32,CABA
02,007,020071409,32,CABA
02,007,020071410,32,CABA
02,007,020071411,32,CABA
02,007,020071412,32,CABA
02,007,020071413,32,CABA
02,007,020071501,32,CABA
02,007,020071502,32,CABA
02,007,020071503,32,CABA
02,007,020071504,32,CABA
02,007,020071505,32,CABA
02,007,020071506,32,CABA
02,007,020071507,32,CABA
02,007,020071508,32,CABA
02,007,020071509,32,CABA
02,007,020071510,32,CABA
02,007,020071511,32,CABA
02,007,020071601,32,CABA
02,007,020071602,32,CABA
02,007,020071603,32,CABA
02,007,020071604,32,CABA
02,007,020071605,32,CABA
02,007,020071606,32,CABA
02,007,020071607,32,CABA
02,007,020071608,32,CABA
02,007,020071609,32,CABA
02,007,020071701,32,CABA
02,007,020071702,32,CABA
02,007,020071703,32,CABA
02,007,020071704,32,CABA
02,007,020071705,32,CABA
02,007,020071706,32,CABA
02,007,020071707,32,CABA
02,007,020071708,32,CABA
02,007,020071709,32,CABA
02,007,020071710,32,CABA
02,007,020071711,32,CABA
02,007,020071801,32,CABA
02,007,020071802,32,CABA
02,007,020071803,32,CABA
02,007,020071804,32,CABA
02,007,020071805,32,CABA
02,007,020071806,32,CABA
02,007,020071807,32,CABA
02,007,020071808,32,CABA
02,007,020071809,32,CABA
02,007,020071810,32,CABA
02,007,020071811,32,CABA
02,007,020071901,32,CABA
02,007,020071902,32,CABA
02,007,020071903,32,CABA
02,007,020071904,32,CABA
02,007,020071905,32,CABA
02,007,020071906,32,CABA
02,007,020072001,32,CABA
02,007,020072002,32,CABA
02,007,020072003,32,CABA
02,007,020072004,32,CABA
02,007,020072005,32,CABA
02,007,020072006,32,CABA
02,007,020072007,32,CABA
02,007,020072008,32,CABA
02,007,020072009,32,CABA
02,007,020072010,32,CABA
02,007,020072011,32,CABA
02,007,020072012,32,CABA
02,007,020072013,32,CABA
02,007,020072101,32,CABA
02,007,020072102,32,CABA
02,007,020072103,32,CABA
02,007,020072104,32,CABA
02,007,020072105,32,CABA
02,007,020072106,32,CABA
02,007,020072107,32,CABA
02,007,020072108,32,CABA
02,007,020072109,32,CABA
02,007,020072110,32,CABA
02,007,020072111,32,CABA
02,007,020072112,32,CABA
02,007,020072201,32,CABA
02,007,020072202,32,CABA
02,007,020072203,32,CABA
02,007,020072204,32,CABA
02,007,020072205,32,CABA
02,007,020072206,32,CABA
02,007,020072207,32,CABA
02,007,020072208,32,CABA
02,007,020072209,32,CABA
02,007,020072210,32,CABA
02,007,020072211,32,CABA
02,007,020072212,32,CABA
02,007,020072213,32,CABA
02,007,020072301,32,CABA
02,007,020072302,32,CABA
02,007,020072303,32,CABA
02,007,020072304,32,CABA
02,007,020072305,32,CABA
02,007,020072306,32,CABA
02,007,020072307,32,CABA
02,007,020072308,32,CABA
02,007,020072309,32,CABA
02,007,020072401,32,CABA
02,007,020072402,32,CABA
02,007,020072403,32,CABA
02,007,020072404,32,CABA
02,007,020072405,32,CABA
02,007,020072406,32,CABA
02,007,020072407,32,CABA
02,007,020072408,32,CABA
02,007,020072409,32,CABA
02,007,020072410,32,CABA
02,007,020072411,32,CABA
02,008,020080101,32,CABA
02,008,020080102,32,CABA
02,008,020080103,32,CABA
02,008,020080104,32,CABA
02,008,020080105,32,CABA
02,008,020080106,32,CABA
02,008,020080107,32,CABA
02,008,020080108,32,CABA
02,008,020080109,32,CABA
02,008,020080110,32,CABA
02,008,020080111,32,CABA
02,008,020080112,32,CABA
02,008,020080201,32,CABA
02,008,020080202,32,CABA
02,008,020080203,32,CABA
02,008,020080204,32,CABA
02,008,020080205,32,CABA
02,008,020080206,32,CABA
02,008,020080207,32,CABA
02,008,020080208,32,CABA
02,008,020080209,32,CABA
02,008,020080210,32,CABA
02,008,020080301,32,CABA
02,008,020080302,32,CABA
02,008,020080303,32,CABA
02,008,020080304,32,CABA
02,008,020080305,32,CABA
02,008,020080306,32,CABA
02,008,020080307,32,CABA
02,008,020080308,32,CABA
02,008,020080309,32,CABA
02,008,020080310,32,CABA
02,008,020080401,32,CABA
02,008,020080402,32,CABA
02,008,020080403,32,CABA
02,008,020080404,32,CABA
02,008,020080405,32,CABA
02,008,020080406,32,CABA
02,008,020080407,32,CABA
02,008,020080408,32,CABA
02,008,020080409,32,CABA
02,008,020080410,32,CABA
02,008,020080411,32,CABA
02,008,020080501,32,CABA
02,008,020080502,32,CABA
02,008,020080503,32,CABA
02,008,020080504,32,CABA
02,008,020080505,32,CABA
02,008,020080506,32,CABA
02,008,020080507,32,CABA
02,008,020080508,32,CABA
02,008,020080509,32,CABA
02,008,020080510,32,CABA
02,008,020080511,32,CABA
02,008,020080601,32,CABA
02,008,020080602,32,CABA
02,008,020080603,32,CABA
02,008,020080604,32,CABA
02,008,020080605,32,CABA
02,008,020080606,32,CABA
02,008,020080607,32,CABA
02,008,020080608,32,CABA
02,008,020080609,32,CABA
02,008,020080610,32,CABA
02,008,020080611,32,CABA
02,008,020080701,32,CABA
02,008,020080702,32,CABA
02,008,020080703,32,CABA
02,008,020080704,32,CABA
02,008,020080705,32,CABA
02,008,020080706,32,CABA
02,008,020080707,32,CABA
02,008,020080708,32,CABA
02,008,020080709,32,CABA
02,008,020080710,32,CABA
02,008,020080711,32,CABA
02,008,020080712,32,CABA
02,008,020080713,32,CABA
02,008,020080714,32,CABA
02,008,020080801,32,CABA
02,008,020080802,32,CABA
02,008,020080803,32,CABA
02,008,020080804,32,CABA
02,008,020080805,32,CABA
02,008,020080806,32,CABA
